file,method,instance_file,config,mode,run,seed,start_time,iteration_limit,destroy_percent,status,runtime,objective,total_bin_cost,total_excess,total_conflicts,instance_name,set,x,y,z,t
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/vanilla_subset/sol_HS_Random_4_10_9_set2_7types_linear_run7.txt,vanilla,../instances/set_2/N_1000/HS_Random_4_10_9.txt,set2_7types_linear,vanilla,7,48,2026-04-30 12:47:14,200,20,FEASIBLE,10.671675,124370.0,124370.0,0.0,0.0,HS_Random_4_10_9,set2,4,10,9,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/vanilla_subset/sol_HS_Random_4_10_9_set2_7types_linear_run8.txt,vanilla,../instances/set_2/N_1000/HS_Random_4_10_9.txt,set2_7types_linear,vanilla,8,49,2026-04-30 12:47:25,200,20,FEASIBLE,12.115222,124470.0,124470.0,0.0,0.0,HS_Random_4_10_9,set2,4,10,9,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/vanilla_subset/sol_HS_Random_4_10_9_set2_7types_linear_run9.txt,vanilla,../instances/set_2/N_1000/HS_Random_4_10_9.txt,set2_7types_linear,vanilla,9,50,2026-04-30 12:47:37,200,20,FEASIBLE,10.797789,124360.0,124360.0,0.0,0.0,HS_Random_4_10_9,set2,4,10,9,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/vanilla_subset/sol_HS_Random_4_10_9_set2_7types_linear_run10.txt,vanilla,../instances/set_2/N_1000/HS_Random_4_10_9.txt,set2_7types_linear,vanilla,10,51,2026-04-30 12:47:48,200,20,FEASIBLE,11.794124,124400.0,124400.0,0.0,0.0,HS_Random_4_10_9,set2,4,10,9,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/vanilla_subset/sol_HS_Random_4_10_9_set2_7types_concave_run1.txt,vanilla,../instances/set_2/N_1000/HS_Random_4_10_9.txt,set2_7types_concave,vanilla,1,42,2026-04-30 12:48:00,200,20,FEASIBLE,8.407372,80320.0,80320.0,0.0,0.0,HS_Random_4_10_9,set2,4,10,9,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/vanilla_subset/sol_HS_Random_4_10_9_set2_7types_concave_run2.txt,vanilla,../instances/set_2/N_1000/HS_Random_4_10_9.txt,set2_7types_concave,vanilla,2,43,2026-04-30 12:48:08,200,20,FEASIBLE,9.450283,80314.0,80314.0,0.0,0.0,HS_Random_4_10_9,set2,4,10,9,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/vanilla_subset/sol_HS_Random_4_10_9_set2_7types_concave_run3.txt,vanilla,../instances/set_2/N_1000/HS_Random_4_10_9.txt,set2_7types_concave,vanilla,3,44,2026-04-30 12:48:18,200,20,FEASIBLE,9.646547,80399.0,80399.0,0.0,0.0,HS_Random_4_10_9,set2,4,10,9,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/vanilla_subset/sol_HS_Random_4_10_9_set2_7types_concave_run4.txt,vanilla,../instances/set_2/N_1000/HS_Random_4_10_9.txt,set2_7types_concave,vanilla,4,45,2026-04-30 12:48:27,200,20,FEASIBLE,9.49652,80470.0,80470.0,0.0,0.0,HS_Random_4_10_9,set2,4,10,9,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/vanilla_subset/sol_HS_Random_4_10_9_set2_7types_concave_run5.txt,vanilla,../instances/set_2/N_1000/HS_Random_4_10_9.txt,set2_7types_concave,vanilla,5,46,2026-04-30 12:48:37,200,20,FEASIBLE,9.317888,80387.0,80387.0,0.0,0.0,HS_Random_4_10_9,set2,4,10,9,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/vanilla_subset/sol_HS_Random_4_10_9_set2_7types_concave_run6.txt,vanilla,../instances/set_2/N_1000/HS_Random_4_10_9.txt,set2_7types_concave,vanilla,6,47,2026-04-30 12:48:46,200,20,FEASIBLE,9.817991,80485.0,80485.0,0.0,0.0,HS_Random_4_10_9,set2,4,10,9,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/vanilla_subset/sol_HS_Random_4_10_9_set2_7types_concave_run7.txt,vanilla,../instances/set_2/N_1000/HS_Random_4_10_9.txt,set2_7types_concave,vanilla,7,48,2026-04-30 12:48:56,200,20,FEASIBLE,9.435756,80475.0,80475.0,0.0,0.0,HS_Random_4_10_9,set2,4,10,9,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/vanilla_subset/sol_HS_Random_4_10_9_set2_7types_concave_run8.txt,vanilla,../instances/set_2/N_1000/HS_Random_4_10_9.txt,set2_7types_concave,vanilla,8,49,2026-04-30 12:49:05,200,20,FEASIBLE,9.706597,80390.0,80390.0,0.0,0.0,HS_Random_4_10_9,set2,4,10,9,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/vanilla_subset/sol_HS_Random_4_10_9_set2_7types_concave_run9.txt,vanilla,../instances/set_2/N_1000/HS_Random_4_10_9.txt,set2_7types_concave,vanilla,9,50,2026-04-30 12:49:15,200,20,FEASIBLE,8.616093,80302.0,80302.0,0.0,0.0,HS_Random_4_10_9,set2,4,10,9,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/vanilla_subset/sol_HS_Random_4_10_9_set2_7types_concave_run10.txt,vanilla,../instances/set_2/N_1000/HS_Random_4_10_9.txt,set2_7types_concave,vanilla,10,51,2026-04-30 12:49:24,200,20,FEASIBLE,8.965501,80373.0,80373.0,0.0,0.0,HS_Random_4_10_9,set2,4,10,9,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/vanilla_subset/sol_HS_Random_4_11_1_set2_7types_convex_run1.txt,vanilla,../instances/set_2/N_1000/HS_Random_4_11_1.txt,set2_7types_convex,vanilla,1,42,2026-04-30 12:49:33,200,20,FEASIBLE,9.307232,180400.0,180400.0,0.0,0.0,HS_Random_4_11_1,set2,4,11,1,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/vanilla_subset/sol_HS_Random_4_11_1_set2_7types_convex_run2.txt,vanilla,../instances/set_2/N_1000/HS_Random_4_11_1.txt,set2_7types_convex,vanilla,2,43,2026-04-30 12:49:42,200,20,FEASIBLE,9.27945,180359.0,180359.0,0.0,0.0,HS_Random_4_11_1,set2,4,11,1,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/vanilla_subset/sol_HS_Random_4_11_1_set2_7types_convex_run3.txt,vanilla,../instances/set_2/N_1000/HS_Random_4_11_1.txt,set2_7types_convex,vanilla,3,44,2026-04-30 12:49:51,200,20,FEASIBLE,9.488976,180385.0,180385.0,0.0,0.0,HS_Random_4_11_1,set2,4,11,1,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/vanilla_subset/sol_HS_Random_4_11_1_set2_7types_convex_run4.txt,vanilla,../instances/set_2/N_1000/HS_Random_4_11_1.txt,set2_7types_convex,vanilla,4,45,2026-04-30 12:50:01,200,20,FEASIBLE,9.319557,180377.0,180377.0,0.0,0.0,HS_Random_4_11_1,set2,4,11,1,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/vanilla_subset/sol_HS_Random_4_11_1_set2_7types_convex_run5.txt,vanilla,../instances/set_2/N_1000/HS_Random_4_11_1.txt,set2_7types_convex,vanilla,5,46,2026-04-30 12:50:10,200,20,FEASIBLE,9.383346,180400.0,180400.0,0.0,0.0,HS_Random_4_11_1,set2,4,11,1,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/vanilla_subset/sol_HS_Random_4_11_1_set2_7types_convex_run6.txt,vanilla,../instances/set_2/N_1000/HS_Random_4_11_1.txt,set2_7types_convex,vanilla,6,47,2026-04-30 12:50:19,200,20,FEASIBLE,9.398525,180392.0,180392.0,0.0,0.0,HS_Random_4_11_1,set2,4,11,1,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/vanilla_subset/sol_HS_Random_4_11_1_set2_7types_convex_run7.txt,vanilla,../instances/set_2/N_1000/HS_Random_4_11_1.txt,set2_7types_convex,vanilla,7,48,2026-04-30 12:50:29,200,20,FEASIBLE,9.30934,180454.0,180454.0,0.0,0.0,HS_Random_4_11_1,set2,4,11,1,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/vanilla_subset/sol_HS_Random_4_11_1_set2_7types_convex_run8.txt,vanilla,../instances/set_2/N_1000/HS_Random_4_11_1.txt,set2_7types_convex,vanilla,8,49,2026-04-30 12:50:38,200,20,FEASIBLE,9.262332,180371.0,180371.0,0.0,0.0,HS_Random_4_11_1,set2,4,11,1,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/vanilla_subset/sol_HS_Random_4_11_1_set2_7types_convex_run9.txt,vanilla,../instances/set_2/N_1000/HS_Random_4_11_1.txt,set2_7types_convex,vanilla,9,50,2026-04-30 12:50:47,200,20,FEASIBLE,8.887882,180377.0,180377.0,0.0,0.0,HS_Random_4_11_1,set2,4,11,1,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/vanilla_subset/sol_HS_Random_4_11_1_set2_7types_convex_run10.txt,vanilla,../instances/set_2/N_1000/HS_Random_4_11_1.txt,set2_7types_convex,vanilla,10,51,2026-04-30 12:50:56,200,20,FEASIBLE,9.342343,180369.0,180369.0,0.0,0.0,HS_Random_4_11_1,set2,4,11,1,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/vanilla_subset/sol_HS_Random_4_11_1_set2_7types_linear_run1.txt,vanilla,../instances/set_2/N_1000/HS_Random_4_11_1.txt,set2_7types_linear,vanilla,1,42,2026-04-30 12:51:06,200,20,FEASIBLE,8.298631,130260.0,130260.0,0.0,0.0,HS_Random_4_11_1,set2,4,11,1,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/vanilla_subset/sol_HS_Random_4_11_1_set2_7types_linear_run2.txt,vanilla,../instances/set_2/N_1000/HS_Random_4_11_1.txt,set2_7types_linear,vanilla,2,43,2026-04-30 12:51:14,200,20,FEASIBLE,8.428795,130350.0,130350.0,0.0,0.0,HS_Random_4_11_1,set2,4,11,1,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/vanilla_subset/sol_HS_Random_4_11_1_set2_7types_linear_run3.txt,vanilla,../instances/set_2/N_1000/HS_Random_4_11_1.txt,set2_7types_linear,vanilla,3,44,2026-04-30 12:51:22,200,20,FEASIBLE,8.590567,130340.0,130340.0,0.0,0.0,HS_Random_4_11_1,set2,4,11,1,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/vanilla_subset/sol_HS_Random_4_11_1_set2_7types_linear_run4.txt,vanilla,../instances/set_2/N_1000/HS_Random_4_11_1.txt,set2_7types_linear,vanilla,4,45,2026-04-30 12:51:31,200,20,FEASIBLE,8.63204,130310.0,130310.0,0.0,0.0,HS_Random_4_11_1,set2,4,11,1,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/vanilla_subset/sol_HS_Random_4_11_1_set2_7types_linear_run5.txt,vanilla,../instances/set_2/N_1000/HS_Random_4_11_1.txt,set2_7types_linear,vanilla,5,46,2026-04-30 12:51:40,200,20,FEASIBLE,8.457501,130240.0,130240.0,0.0,0.0,HS_Random_4_11_1,set2,4,11,1,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/vanilla_subset/sol_HS_Random_4_11_1_set2_7types_linear_run6.txt,vanilla,../instances/set_2/N_1000/HS_Random_4_11_1.txt,set2_7types_linear,vanilla,6,47,2026-04-30 12:51:48,200,20,FEASIBLE,9.062142,130270.0,130270.0,0.0,0.0,HS_Random_4_11_1,set2,4,11,1,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/vanilla_subset/sol_HS_Random_4_11_1_set2_7types_linear_run7.txt,vanilla,../instances/set_2/N_1000/HS_Random_4_11_1.txt,set2_7types_linear,vanilla,7,48,2026-04-30 12:51:57,200,20,FEASIBLE,8.507413,130300.0,130300.0,0.0,0.0,HS_Random_4_11_1,set2,4,11,1,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/vanilla_subset/sol_HS_Random_4_11_1_set2_7types_linear_run8.txt,vanilla,../instances/set_2/N_1000/HS_Random_4_11_1.txt,set2_7types_linear,vanilla,8,49,2026-04-30 12:52:06,200,20,FEASIBLE,8.560775,130270.0,130270.0,0.0,0.0,HS_Random_4_11_1,set2,4,11,1,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/vanilla_subset/sol_HS_Random_4_11_1_set2_7types_linear_run9.txt,vanilla,../instances/set_2/N_1000/HS_Random_4_11_1.txt,set2_7types_linear,vanilla,9,50,2026-04-30 12:52:14,200,20,FEASIBLE,8.653824,130330.0,130330.0,0.0,0.0,HS_Random_4_11_1,set2,4,11,1,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/vanilla_subset/sol_HS_Random_4_11_1_set2_7types_linear_run10.txt,vanilla,../instances/set_2/N_1000/HS_Random_4_11_1.txt,set2_7types_linear,vanilla,10,51,2026-04-30 12:52:23,200,20,FEASIBLE,8.786706,130260.0,130260.0,0.0,0.0,HS_Random_4_11_1,set2,4,11,1,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/vanilla_subset/sol_HS_Random_4_11_1_set2_7types_concave_run1.txt,vanilla,../instances/set_2/N_1000/HS_Random_4_11_1.txt,set2_7types_concave,vanilla,1,42,2026-04-30 12:52:32,200,20,FEASIBLE,8.028222,88057.0,88057.0,0.0,0.0,HS_Random_4_11_1,set2,4,11,1,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/vanilla_subset/sol_HS_Random_4_11_1_set2_7types_concave_run2.txt,vanilla,../instances/set_2/N_1000/HS_Random_4_11_1.txt,set2_7types_concave,vanilla,2,43,2026-04-30 12:52:40,200,20,FEASIBLE,8.036522,87977.0,87977.0,0.0,0.0,HS_Random_4_11_1,set2,4,11,1,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/vanilla_subset/sol_HS_Random_4_11_1_set2_7types_concave_run3.txt,vanilla,../instances/set_2/N_1000/HS_Random_4_11_1.txt,set2_7types_concave,vanilla,3,44,2026-04-30 12:52:48,200,20,FEASIBLE,7.819332,88005.0,88005.0,0.0,0.0,HS_Random_4_11_1,set2,4,11,1,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/vanilla_subset/sol_HS_Random_4_11_1_set2_7types_concave_run4.txt,vanilla,../instances/set_2/N_1000/HS_Random_4_11_1.txt,set2_7types_concave,vanilla,4,45,2026-04-30 12:52:55,200,20,FEASIBLE,7.939993,88057.0,88057.0,0.0,0.0,HS_Random_4_11_1,set2,4,11,1,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/vanilla_subset/sol_HS_Random_4_11_1_set2_7types_concave_run5.txt,vanilla,../instances/set_2/N_1000/HS_Random_4_11_1.txt,set2_7types_concave,vanilla,5,46,2026-04-30 12:53:03,200,20,FEASIBLE,8.168524,87922.0,87922.0,0.0,0.0,HS_Random_4_11_1,set2,4,11,1,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/vanilla_subset/sol_HS_Random_4_11_1_set2_7types_concave_run6.txt,vanilla,../instances/set_2/N_1000/HS_Random_4_11_1.txt,set2_7types_concave,vanilla,6,47,2026-04-30 12:53:12,200,20,FEASIBLE,8.367051,87920.0,87920.0,0.0,0.0,HS_Random_4_11_1,set2,4,11,1,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/vanilla_subset/sol_HS_Random_4_11_1_set2_7types_concave_run7.txt,vanilla,../instances/set_2/N_1000/HS_Random_4_11_1.txt,set2_7types_concave,vanilla,7,48,2026-04-30 12:53:20,200,20,FEASIBLE,8.424606,87941.0,87941.0,0.0,0.0,HS_Random_4_11_1,set2,4,11,1,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/vanilla_subset/sol_HS_Random_4_11_1_set2_7types_concave_run8.txt,vanilla,../instances/set_2/N_1000/HS_Random_4_11_1.txt,set2_7types_concave,vanilla,8,49,2026-04-30 12:53:28,200,20,FEASIBLE,8.298967,88144.0,88144.0,0.0,0.0,HS_Random_4_11_1,set2,4,11,1,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/vanilla_subset/sol_HS_Random_4_11_1_set2_7types_concave_run9.txt,vanilla,../instances/set_2/N_1000/HS_Random_4_11_1.txt,set2_7types_concave,vanilla,9,50,2026-04-30 12:53:37,200,20,FEASIBLE,8.251235,88058.0,88058.0,0.0,0.0,HS_Random_4_11_1,set2,4,11,1,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/vanilla_subset/sol_HS_Random_4_11_1_set2_7types_concave_run10.txt,vanilla,../instances/set_2/N_1000/HS_Random_4_11_1.txt,set2_7types_concave,vanilla,10,51,2026-04-30 12:53:45,200,20,FEASIBLE,8.251286,87894.0,87894.0,0.0,0.0,HS_Random_4_11_1,set2,4,11,1,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/vanilla_subset/sol_HS_Random_4_11_10_set2_7types_convex_run1.txt,vanilla,../instances/set_2/N_1000/HS_Random_4_11_10.txt,set2_7types_convex,vanilla,1,42,2026-04-30 12:53:53,200,20,FEASIBLE,9.649534,182666.0,182666.0,0.0,0.0,HS_Random_4_11_10,set2,4,11,10,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/vanilla_subset/sol_HS_Random_4_11_10_set2_7types_convex_run2.txt,vanilla,../instances/set_2/N_1000/HS_Random_4_11_10.txt,set2_7types_convex,vanilla,2,43,2026-04-30 12:54:03,200,20,FEASIBLE,9.972966,182679.0,182679.0,0.0,0.0,HS_Random_4_11_10,set2,4,11,10,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/vanilla_subset/sol_HS_Random_4_11_10_set2_7types_convex_run3.txt,vanilla,../instances/set_2/N_1000/HS_Random_4_11_10.txt,set2_7types_convex,vanilla,3,44,2026-04-30 12:54:13,200,20,FEASIBLE,10.412234,182710.0,182710.0,0.0,0.0,HS_Random_4_11_10,set2,4,11,10,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/vanilla_subset/sol_HS_Random_4_11_10_set2_7types_convex_run4.txt,vanilla,../instances/set_2/N_1000/HS_Random_4_11_10.txt,set2_7types_convex,vanilla,4,45,2026-04-30 12:54:23,200,20,FEASIBLE,9.934807,182640.0,182640.0,0.0,0.0,HS_Random_4_11_10,set2,4,11,10,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/vanilla_subset/sol_HS_Random_4_11_10_set2_7types_convex_run5.txt,vanilla,../instances/set_2/N_1000/HS_Random_4_11_10.txt,set2_7types_convex,vanilla,5,46,2026-04-30 12:54:33,200,20,FEASIBLE,9.891564,182710.0,182710.0,0.0,0.0,HS_Random_4_11_10,set2,4,11,10,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/vanilla_subset/sol_HS_Random_4_11_10_set2_7types_convex_run6.txt,vanilla,../instances/set_2/N_1000/HS_Random_4_11_10.txt,set2_7types_convex,vanilla,6,47,2026-04-30 12:54:43,200,20,FEASIBLE,9.891543,182664.0,182664.0,0.0,0.0,HS_Random_4_11_10,set2,4,11,10,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/vanilla_subset/sol_HS_Random_4_11_10_set2_7types_convex_run7.txt,vanilla,../instances/set_2/N_1000/HS_Random_4_11_10.txt,set2_7types_convex,vanilla,7,48,2026-04-30 12:54:53,200,20,FEASIBLE,10.672427,182684.0,182684.0,0.0,0.0,HS_Random_4_11_10,set2,4,11,10,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/vanilla_subset/sol_HS_Random_4_11_10_set2_7types_convex_run8.txt,vanilla,../instances/set_2/N_1000/HS_Random_4_11_10.txt,set2_7types_convex,vanilla,8,49,2026-04-30 12:55:04,200,20,FEASIBLE,10.01924,182679.0,182679.0,0.0,0.0,HS_Random_4_11_10,set2,4,11,10,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/vanilla_subset/sol_HS_Random_4_11_10_set2_7types_convex_run9.txt,vanilla,../instances/set_2/N_1000/HS_Random_4_11_10.txt,set2_7types_convex,vanilla,9,50,2026-04-30 12:55:14,200,20,FEASIBLE,9.984911,182622.0,182622.0,0.0,0.0,HS_Random_4_11_10,set2,4,11,10,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/vanilla_subset/sol_HS_Random_4_11_10_set2_7types_convex_run10.txt,vanilla,../instances/set_2/N_1000/HS_Random_4_11_10.txt,set2_7types_convex,vanilla,10,51,2026-04-30 12:55:24,200,20,FEASIBLE,9.541825,182715.0,182715.0,0.0,0.0,HS_Random_4_11_10,set2,4,11,10,
